Company,Title,Location,Salary
Microsoft,Viva Horizontals Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Senior Gameplay Animator – Gears of War – The Coalition,"Vancouver, British Columbia, Canada",
Microsoft,DC PM - IT/Network,"Reston, Virginia, United States",
Microsoft,Datacenter Technician,"London, London, United Kingdom",
Microsoft,Site Reliability Engineer,"Hyderabad, Telangana, India",
Microsoft,Principal Software Engineer,"Redmond, Washington, United States; Atlanta, Georgia, United States; Reston, Virginia, United States; Miami, Florida, United States; Houston, Texas, United States","Software Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,PRINCIPAL ENGINEER - DEBUG,"Bangalore, Karnataka, India",
Microsoft,Senior Product Manger,"Vancouver, British Columbia, Canada",
Microsoft,Facility Controls Engineer,"Copenhagen, Capital Region, Denmark",
Microsoft,CE Field Services Engineer,"Brussels, Brussels Region, Belgium",
Microsoft,Senior Research SDE,"Bangalore, Karnataka, India",
Microsoft,Surface e-commerce category manager,"Tokyo, Tokyo-to, Japan; Shanghai, Shanghai, China; Seoul, Seoul, Korea",
Microsoft,Senior Software Engineer,"Hyderabad, Telangana, India",
Microsoft,DC I&A Tech II,"Dulles, Virginia, United States",
Microsoft,"Senior UX Researcher, MS Teams","Vancouver, British Columbia, Canada",
Microsoft,"Principal UX Researcher, MS Teams","Vancouver, British Columbia, Canada",
Microsoft,Senior Software Engineer - Cloud & Commerce,"Mexico City, México, Mexico",
Microsoft,Data Center Project Manager - IT/Network,"Toronto, Ontario, Canada",
Microsoft,Senior Product Manager - Microsoft Defender for Cloud,"Herzliya, Tel Aviv, Israel",
Microsoft,Data Center Technician,"Warsaw, Mazowieckie, Poland",
Microsoft,Data Centre Critical Environment Technician,"Warsaw, Mazowieckie, Poland",
Microsoft,CE Field Services Engineer,"Taipei, Taipei City, Taiwan",
Microsoft,Data Center Critical Environment Technician Manager,"Cyberjaya, Selangor, Malaysia",
Microsoft,Datacenter Technician,"Cardiff, South Glamorgan, United Kingdom",
Microsoft,Senior Software Engineer,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States","The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Security Customer Engineer,"Hyderabad, Telangana, India",
Microsoft,Experiential Marketing Manager,"Redmond, Washington, United States; Atlanta, Georgia, United States; Philadelphia, Pennsylvania, United States",
Microsoft,Principal Software Architect,"Redmond, Washington, United States",
Microsoft,Principal Software Engineer - Backend,"Vancouver, British Columbia, Canada",
Microsoft,DC Technician - IT Support,"Dulles, Virginia, United States",
Microsoft,Data Center Inventory & Asset Technician,"Warsaw, Mazowieckie, Poland",
Microsoft,Senior Software Engineer,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States","The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Senior Technical Product Manager,"Prague, Prague, Czech Republic",
Microsoft,Data Center Technician,"Kuala Lumpur, Selangor, Malaysia",
Microsoft,Data Center Technician,"Kuala Lumpur, Selangor, Malaysia",
Microsoft,Datacenter Project Manager - IT/Network,"Kuala Lumpur, Selangor, Malaysia",
Microsoft,DC I&A Tech Manager,"Zhangjiakou, Hebei, China",
Microsoft,Sr Character Artist – Gears of War – The Coalition,"Vancouver, British Columbia, Canada",
Microsoft,Software Engineer II,"Vancouver, British Columbia, Canada",
Microsoft,Data Center Technician,"Middenmeer, Noord-Holland, Netherlands",
Microsoft,Site Reliability Engineer II,"Hyderabad, Telangana, India",
Microsoft,SOFTWARE ENGINEER II,"Bangalore, Karnataka, India",
Microsoft,Software Engineer,"Suzhou, Jiangsu, China",
Microsoft,Principal Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Principal Site Reliability Engineer,"Redmond, Washington, United States",
Microsoft,Data center Technician - Tokyo Central,"Tokyo, Tokyo-to, Japan",
Microsoft,Principal Software Engineer,"Redmond, Washington, United States; Dallas, Texas, United States; Atlanta, Georgia, United States; Miami, Florida, United States; Reston, Virginia, United States","Software Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Data Scientist,"Vancouver, British Columbia, Canada",
Microsoft,Senior Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Senior Data Scientist,"Redmond, Washington, United States; Boston, Massachusetts, United States; Providence, Rhode Island, United States; South Portland, Maine, United States; Manchester, New Hampshire, United States; Hartford, Connecticut, United States; New York, New York, United States; Wilmington, Delaware, United States; Cherry Hill, New Jersey, United States; Birmingham, Alabama, United States; Anchorage, Alaska, United States; Phoenix, Arizona, United States; Little Rock, Arkansas, United States; San Francisco, California, United States; Los Angeles, California, United States; San Diego, California, United States; Denver, Colorado, United States; Miami, Florida, United States; Orlando, Florida, United States; Tampa, Florida, United States; Atlanta, Georgia, United States; Honolulu, Hawaii, United States; Boise, Idaho, United States; Chicago, Illinois, United States; Indianapolis, Indiana, United States; Des Moines, Iowa, United States; Overland Park, Kansas, United States; Louisville, Kentucky, United States; Baton Rouge, Louisiana, United States; Baltimore, Maryland, United States; Grand Rapids, Michigan, United States; Minneapolis, Minnesota, United States; St. Louis, Missouri, United States; Reno, Nevada, United States; Las Vegas, Nevada, United States; Sante Fe, New Mexico, United States; Charlotte, North Carolina, United States; Raleigh, North Carolina, United States; Fargo, North Dakota, United States; Columbus, Ohio, United States; Tulsa, Oklahoma, United States; Portland, Oregon, United States; Philadelphia, Pennsylvania, United States; Charleston, South Carolina, United States; Watertown, South Dakota, United States; Nashville, Tennessee, United States; Houston, Texas, United States; Dallas, Texas, United States; Austin, Texas, United States; Salt Lake City, Utah, United States; Arlington, Virginia, United States; Madison, Wisconsin, United States; Milwaukee, Wisconsin, United States; Cheyenne, Wyoming, United States","The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Senior Software Engineer - Microsoft Defender for Identity - TLV,"Tel Aviv, Tel Aviv, Israel",
Microsoft,Program Director,"Multiple Locations, Multiple Locations, Singapore",
Microsoft,Principal Software Engineering Manager,"Hyderabad, Telangana, India",
Microsoft,Senior Software Engineer,"Hyderabad, Telangana, India",
Microsoft,Product Manager 2,"Vancouver, British Columbia, Canada",
Microsoft,Data Annotation Specialist (French),"Reno, Nevada, United States",The typical base pay range for this role across the U.S. is USD $24.86 - $46.49 per hour.
Microsoft,Technicien des stocks et des actifs de centre de données  / Data Center Inventory & Asset Technician,"Quebec City, Québec, Canada",
Microsoft,Data Annotation Specialist,"Reno, Nevada, United States",The typical base pay range for this role across the U.S. is USD $24.86 - $46.49 per hour.
Microsoft,Senior Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Software Engineer II (C/C++),"Hyderabad, Telangana, India; Noida, Uttar Pradesh, India",
Microsoft,Principal Software Engineering Manager,"Beijing, Beijing, China",
Microsoft,Explore Microsoft - Casual Chat with Recruiter!,"Tokyo, Tokyo-to, Japan",
Microsoft,Senior Product Designer (Teams),"Vancouver, British Columbia, Canada",
Microsoft,Senior Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Principal Product Manager,"Hyderabad, Telangana, India; Bangalore, Karnataka, India; Mumbai, Maharashtra, India; Noida, Uttar Pradesh, India",
Microsoft,Senior Product Manager- M365 DevX,"Suzhou, Jiangsu, China",
Microsoft,Social Media Lead - Cloud Marketing Organization,"Redmond, Washington, United States","Integrated Marketing IC3 - The typical base pay range for this role across the U.S. is USD $80,900 - $162,200 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $105,300 - $176,900 per year."
Microsoft,"Manager, Security Operations Center (SOC)","Hyderabad, Telangana, India",
Microsoft,Security Detection and Analytics engineer,"Hyderabad, Telangana, India",
Microsoft,Sr Lighting Artist – Gears of War – The Coalition,"Vancouver, British Columbia, Canada",
Microsoft,Azure Infrastructure Consultant,"São Paulo, São Paulo, Brazil; Rio de Janeiro, Rio de Janeiro, Brazil",
Microsoft,Software Engineer 2- M365 Data Platform,"Suzhou, Jiangsu, China",
Microsoft,Senior/ Principal Product Manager- M365 Engineering System,"Suzhou, Jiangsu, China",
Microsoft,Critical Environment Electrical Engineer - Queretaro,"Querétaro City, Querétaro, Mexico",
Microsoft,Data Center Technician,"Marseille, Alpes-de-Haute-Provence, France",
Microsoft,Logistics technician,"Paris, Paris, France",
Microsoft,Senior Data Center Technician,"Brussels, Brussels Region, Belgium",
Microsoft,Data Center Technician,"Brussels, Brussels Region, Belgium",
Microsoft,Data Center Technician - Part-time,"Middenmeer, Noord-Holland, Netherlands",
Microsoft,Data Center Technician - Part-time,"Amsterdam, Noord-Holland, Netherlands",
Microsoft,"Stat & Tax Finance Manager, Japan","Tokyo, Tokyo-to, Japan",
Microsoft,CSA Finance Manager – Hardware/Business Application,"Tokyo, Tokyo-to, Japan",
